70,76,0.029411765
70,83,0.001103753
70,90,0.00591716
70,91,0.0125
70,93,0.007407407
70,96,0.013114754
70,103,0.001086957
70,110,0.017857143
71,97,0.003846154
71,103,0.002202643
71,83,0.006741573
71,87,0.002277904
72,75,0.011494253
72,81,0.010121457
72,82,0.006864989
72,83,0.008077544
72,87,0.010664479
72,92,0.004962779
72,97,0.011599512
72,98,0.014814815
72,99,0.01503006
72,100,0.006912442
72,101,0.002207506
72,103,0.012028869
72,104,0.007263923
72,114,0.033426184
72,117,0.000731529
74,106,0.025974026
74,90,0.003448276
75,80,0.00625
75,81,0.049107143
75,82,0.011494253
75,87,0.002070393
75,92,0.007142857
75,98,0.017921147
75,102,0.014705882
75,104,0.006622517
75,114,0.017021277
76,93,0.01754386
76,80,0.023255814
76,106,0.011494253
76,94,0.003021148
77,96,0.007380074
77,106,0.033707865
77,80,0.11627907
77,89,0.020512821
77,88,0.019230769
77,90,0.009966777
77,93,0.008547009
77,94,0.01510574
78,97,0.000791766
78,99,0.003236246
79,99,0.00309119
79,97,0.000773994
79,103,0.003351955
79,83,0.005688282
79,114,0.00265252
80,96,0.007117438
80,93,0.012345679
80,89,0.004807692
80,90,0.006410256
80,106,0.03030303
80,94,0.005813953
81,87,0.002134472
81,92,0.018181818
81,97,0.000733676
81,99,0.001390821
81,103,0.002068252
81,114,0.015837104
82,100,0.011904762
83,86,0.003457217
83,87,0.044554455
83,95,0.006779661
83,97,0.066633014
83,98,0.001996008
83,99,0.019430951
83,100,0.002244669
83,101,0.00110011
83,102,0.003246753
83,103,0.061148857
83,111,0.003401361
83,112,0.00456621
83,114,0.000835422
83,115,0.001149425
85,103,0.003444317
85,87,0.00118624
86,97,0.00127551
86,102,0.015873016
86,111,0.005882353
86,95,0.005780347
87,92,0.001184834
87,95,0.002290951
87,97,0.074833419
87,98,0.004065041
87,99,0.272329247
87,102,0.001098901
87,103,0.043531576
87,112,0.001158749
87,114,0.00084674
87,115,0.00117096
88,89,0.004694836
88,90,0.019169329
88,93,0.016194332
88,94,0.017391304
89,96,0.00462963
89,93,0.064343164
89,97,0.000694444
89,90,0.059225513
89,106,0.02016129
89,94,0.046315789
90,93,0.093681917
90,94,0.075
90,96,0.020833333
90,105,0.003460208
90,106,0.031700288
90,107,0.016233766
90,110,0.003496503
92,114,0.005665722
93,94,0.061630219
93,96,0.015086207
93,106,0.01754386
93,107,0.004098361
94,96,0.026978417
94,106,0.018276762
94,107,0.005830904
94,108,0.003115265
95,97,0.005413766
95,111,0.043478261
95,103,0.004439512
96,106,0.009259259
96,107,0.068181818
96,108,0.003875969
96,113,0.011450382
97,98,0.002838893
97,99,0.071917808
97,100,0.00076864
97,101,0.001518603
97,102,0.000749064
97,103,0.069381599
97,111,0.00232378
97,115,0.001564945
98,99,0.011842105
98,103,0.012935323
98,104,0.005847953
98,114,0.006060606
99,100,0.00152207
99,103,0.048056537
100,103,0.002209945
100,114,0.005194805
100,116,0.001833181
100,117,0.000988142
101,103,0.001083424
101,117,0.000971817
102,103,0.003198294
102,114,0.002380952
102,116,0.000888099
103,111,0.001113586
103,112,0.001119821
103,115,0.001131222
107,108,0.03125
116,117,0.161216294
